Product_ID,Product_ID_Int,Style_REF1_Code,Style_REF1_Name,Style_REF2_Code,Style_REF2_Name,Style_REF3_Code,Style_REF3_Name,Style_REF4_Code,Style_REF4_Name,Style_REF5_Code,Style_REF5_Name,Style_REF10_Code,Style_REF10_Name,Style_REF11_Code,Style_REF11_Name,Style_REF11_Parent_Code,Style_REF11_Parent_Name,Style_Colour_REF1_Code,Style_Colour_REF1_Name,Style_Colour_REF2_Code,Style_Colour_REF2_Name,Style_Colour_REF3_Code,Style_Colour_REF3_Name,Style_Colour_REF4_Code,Style_Colour_REF4_Name,Style_Colour_REF5_Code,Style_Colour_REF5_Name,Style_Colour_REF6_Code,Style_Colour_REF6_Name,Style_Colour_REF7_Code,Style_Colour_REF7_Name,Style_Colour_REF8_Code,Style_Colour_REF8_Name,Style_Colour_REF9_Code,Style_Colour_REF9_Name,Style_Colour_REF10_Code,Style_Colour_REF10_Name,Colour_REF1_Code,Colour_REF1_Name,Colour_REF2_Code,Colour_REF2_Name,Colour_REF3_Code,Colour_REF3_Name,Product_CAD_Image_URL,Style_HS_Code,Style_Country_Of_Origin,Inventory_Age_Category,Datasource_Code,Product_Internal_ID,Clr_Internal_ID,Style_Internal_ID,Style_Code,Style_Name,Style_Code_Name,Style_Code_Name_Colour_Name,Style_Name_Colour_Name,Style_Code_Colour_Name,Style_Colour_Code,Style_Colour_Name,SKU_Size_Value,SKU_Size_Name,SKU_Size_Range_Name,Barcode_Primary,Barcode_Secondary,Store_First_Received_Date_ID,Store_First_Received_Date_Short,Store_First_Received_Weeks_Since,Store_Last_Received_Date_ID,Store_Last_Received_Date_Short,Store_Last_Received_Weeks_Since,Last_Sale_Date_ID,Last_Sale_Date_Short,Last_Sale_Weeks_Since,Warehouse_Last_Received_Date_ID,Warehouse_Last_Received_Date_Short,Warehouse_Last_Received_Weeks_Since,Warehouse_Last_Received_Date_ID_LY,Warehouse_Last_Received_Date_Short_LY,Warehouse_Last_Received_Weeks_Since_LY,First_Received_Date_ID,First_Received_Date_Short,First_Sale_Date_ID,First_Sale_Date_Short,First_Order_Date_ID,First_Order_Date_Short,New_Item_Status,Image_URL,Style_Preferred_Supplier_Code,Style_Preferred_Supplier_Name,Standard_Unit_Cost,Standard_Unit_Cost_Text_Sort,Standard_Unit_Cost_Text,Current_Retail_Price_Incl_Tax_Text_Sort,Current_Retail_Price_Incl_Tax_Text,Current_Retail_Price_Incl_Tax,Current_Retail_Price_Excl_Tax,Original_Retail_Price_Incl_Tax_Text_Sort,Original_Retail_Price_Incl_Tax_Text,Original_Retail_Price_Incl_Tax,Original_Retail_Price_Excl_Tax,First_Margin_Pct_Sort,First_Margin_Pct,Markdown_Status,Purchase_Rate,Purchase_Currency_Code,Purchase_Arrival_Zone_Name,Purchase_Departure_Zone_Name,Import_Costing_Date_ID,Import_Costing_Date_Short
15720,15720,Ahehe,Ahehe,ACCESSORIES,ACCESSORIES,ACCESSORIES,ACCESSORIES,SUNGLASSES,SUNGLASSES,NULL,NULL,Product,Product,FG,Finished Goods,FG,Finished Goods,2022,2022,AW22,AW22,BIOPHILIA22,BIOPHILIA22,2022/45,2022/45,NULL,NULL,N,NO,NULL,NULL,AW22,AW22,FULL PRICE,FULL PRICE,YES,YES,PINK,PINK,N,NO,NULL,NULL,NULL,900410,AUSTRALIA,AGED (1-2 YEARS),AP21_Core,18938,3580,1483,CCATFARER,Ahehe x Local Supply Catfarer,CCATFARER Ahehe x Local Supply Catfarer,CCATFARER Ahehe x Local Supply Catfarer (Transparent Fuschia),Ahehe x Local Supply Catfarer (Transparent Fuschia),CCATFARER TRNPRT FUS,TRNPRT FUS,Transparent Fuschia,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20220410,4/10/2022,73,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1LOCS,Local Supply T/as SS&P Group Pty Ltd,78.75,78.75,78.75,260,260,260,236.363636,260,260,260,236.363636,66.70%,66.70%,FP,NULL,NULL,NULL,NULL,NULL,NULL
15974,15974,Ahehe,Ahehe,RTW,RTW,DRESSES,DRESSES,SMOCK,SMOCK,100%LINEN,100% LINEN,Product,Product,FG,Finished Goods,FG,Finished Goods,2021,2021,RE21,RE21,SCENTOFSUMMER21,ScentofSummer21,2022/14,2022/14,NULL,NULL,N,NO,NULL,NULL,RE21,RE21,MARKDOWN,MARKDOWN,YES,YES,GREEN,GREEN,N,NO,NULL,NULL,NULL,620449,CHINA,AGED (1-2 YEARS),AP21_Core,11115,3623,1491,20RE5174,Lotus Shirt Drs,20RE5174 Lotus Shirt Drs,20RE5174 Lotus Shirt Drs (OLIVE GREEN),Lotus Shirt Drs (OLIVE GREEN),20RE5174 OLV GRN,OLV GRN,OLIVE GREEN,12,12,Apr-18,9.35004E+12,,20220407,4/7/2022,74,20220407,4/7/2022,74,20230822,8/22/2023,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://cdn.shopify.com/s/files/1/0267/0795/1690/products/S92-20RE5174_LotusShirtDress_Olive-21365-Ahehe-0299_frontshot.jpg?v=1649073289,1WAM,"Wonder Apparel Manufacturer (Hangzhou) Co., Ltd",102.25,102.25,102.25,198,198,198,180,395,395,395,359.090909,71.50%,71.50%,MD,NULL,NULL,NULL,NULL,NULL,NULL
9646,9646,Ahehe,Ahehe,RTW,RTW,KNITWEAR&JUMPER,KNITWEAR AND JUMPERSSS,KNITWEAR,KNITWEAR,NULL,NULL,Product,Product,FG,Finished Goods,FG,Finished Goods,2020,2020,SS20,SS20,IMPERMANENCE20,IMPERMANENCE20,2021/05,2021/05,NULL,NULL,N,NO,NULL,NULL,SS20,SS20,MARKDOWN,MARKDOWN,YES,YES,RED,RED,N,NO,NULL,NULL,NULL,611011,CHINA,AGED (2+ YEARS),AP21_Core,6395,2043,860,20AJ1210,Imbued Knit,20AJ1210 Imbued Knit,20AJ1210 Imbued Knit (RUST),Imbued Knit (RUST),20AJ1210 RST,RST,RUST,M,M,XXS - XXL,23637,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://cdn.shopify.com/s/files/1/0267/0795/1690/products/S41-20AJ1210_Imbued_Knit_Rust-20399-Ahehe-1346.jpg?v=1623487490,1TFS,The Fashion Source Pty Ltd,61.98,61.98,61.98,197,197,197,179.090909,395,395,395,359.090909,82.70%,82.70%,MD,NULL,NULL,NULL,NULL,NULL,NULL
12701,12701,Ahehe,Ahehe,RTW,RTW,TOPS,TOPS,BLOUSES,BLOUSES,75%LIN-25%SILK,75%LINEN 25%SILK,Product,Product,FG,Finished Goods,FG,Finished Goods,2022,2022,SS22,SS22,PROVENANCE22,PROVENANCE22,2023/06,NULL,NULL,NULL,N,NO,COASTAL LFESTYL,COASTAL LIFESTYLE,SS22,SS22,MARKDOWN,MARKDOWN,YES,YES,PINK,PINK,N,NO,NULL,NULL,NULL,620630,CHINA,CURRENT,AP21_Core,8559,2915,1217,22SS1809,Arielle Off Shoulder Blouse,22SS1809 Arielle Off Shoulder Blouse,22SS1809 Arielle Off Shoulder Blouse (FRENCH ROSE PINK),Arielle Off Shoulder Blouse (FRENCH ROSE PINK),22SS1809 FRCH RSPNK,FRCH RSPNK,FRENCH ROSE PINK,16,16,Apr-18,9.35004E+12,,20220727,7/27/2022,58,20220727,7/27/2022,58,20230831,8/31/2023,1,20220725,7/25/2022,58,20220725,7/25/2022,58,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://cdn.shopify.com/s/files/1/0267/0795/1690/products/S8-22SS1809-FRENCHROSEPINKArielleOffShoulderBlouse-22573-Ahehe-2226.jpg?v=1659415006,1SUP,Supertex Intl Jiangyin Jiaxiang,58.0139,58.01,58.01,133,133,133,120.909091,295,295,295,268.181818,78.40%,78.40%,MD,NULL,NULL,NULL,NULL,NULL,NULL
15230,15230,Buwahahahah,Buwahahahah,AA APPAREL,AA APPAREL,TEES,TEES,TEES,TEES,NULL,NULL,Product,Product,FG,Finished Goods,FG,Finished Goods,2022,2022,Q322,Q322,BuwahahahahSEP22,BuwahahahahSEP22,2023/11,NULL,NULL,NULL,N,NO,NULL,NULL,Q322,Q322,MARKDOWN,MARKDOWN,YES,YES,WHITE,WHITE,N,NO,NULL,NULL,NULL,6109100006,CHINA,BECOMING AGED,AP21_Core,18838,3483,1440,223AA1228,SWEETHEART LOGO LS T-SHIRT 127,223AA1228 SWEETHEART LOGO LS T-SHIRT 127,223AA1228 SWEETHEART LOGO LS T-SHIRT 127 (WHITE/BLACK),SWEETHEART LOGO LS T-SHIRT 127 (WHITE/BLACK),223AA1228 WHT BLK,WHT BLK,WHITE/BLACK,NULL,NULL,NULL,NULL,NULL,20220901,9/1/2022,53,20220901,9/1/2022,53,20230811,8/11/2023,4,20220826,8/26/2022,54,20220826,8/26/2022,54,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://cdn.shopify.com/s/files/1/0267/0795/1690/products/S36-223AA1228-SweetheartLogoLongSleeveT-Shirt128-22698-AheheBuwahahahah-D1-2449.jpg?v=1662612596,1HEW,HEWEN,23.4722,23.47,23.47,87,87,87,79.090909,145,145,145,131.818182,82.20%,82.20%,MD,NULL,NULL,NULL,NULL,NULL,NULL
15483,15483,Buwahahahah,Buwahahahah,AA APPAREL,AA APPAREL,LEGGINGS,LEGGINGS,FL LEGGINGS,FL LEGGINGS,NULL,NULL,Product,Product,FG,Finished Goods,FG,Finished Goods,2022,2022,Q322,Q322,BuwahahahahAUG22,BuwahahahahAUG22,2023/07,NULL,NULL,NULL,N,NO,NULL,NULL,Q322,Q322,MARKDOWN,MARKDOWN,YES,YES,BROWN,BROWN,N,NO,NULL,NULL,NULL,6104630044,CHINA,BECOMING AGED,AP21_Core,10723,3529,1461,223AA3035,HR DRAWSTRING HEM FL LEGGING 2,223AA3035 HR DRAWSTRING HEM FL LEGGING 2,223AA3035 HR DRAWSTRING HEM FL LEGGING 2 (DARK CHOCOLATE),HR DRAWSTRING HEM FL LEGGING 2 (DARK CHOCOLATE),223AA3035 DK CHOC,DK CHOC,DARK CHOCOLATE,8,8,Apr-18,9.35004E+12,,20220722,7/22/2022,59,20220722,7/22/2022,59,20230831,8/31/2023,1,20220719,7/19/2022,59,20220719,7/19/2022,59,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://cdn.shopify.com/s/files/1/0267/0795/1690/products/S12-223AA3035-22544-AheheBuwahahahah-D1-9933.jpg?v=1658646047,1ACT,Active Apparel ,36.25,36.25,36.25,78,78,78,70.909091,155,155,155,140.909091,74.30%,74.30%,MD,NULL,NULL,NULL,NULL,NULL,NULL
11907,11907,Ahehe,Ahehe,RTW,RTW,PANTERS,PANTERS,JEANS,JEANS,NULL,NULL,Product,Product,FG,Finished Goods,FG,Finished Goods,2021,2021,AW21,AW21,EQUILIBRIUM21,EQUILIBRIUM21,2021/43,2021/43,NULL,NULL,N,NO,NULL,NULL,AW21,AW21,MARKDOWN,MARKDOWN,YES,YES,BLUE,BLUE,N,NO,NULL,NULL,NULL,610462,CHINA,AGED (2+ YEARS),AP21_Core,7992,2694,1128,21AW3001,Dylan Denim Bleached Jean,21AW3001 Dylan Denim Bleached Jean,21AW3001 Dylan Denim Bleached Jean (BLEACHED INDIGO),Dylan Denim Bleached Jean (BLEACHED INDIGO),21AW3001 BL INDG,BL INDG,BLEACHED INDIGO,16,16,Apr-18,27766,,20220728,7/28/2022,58,20220728,7/28/2022,58,20230414,4/14/2023,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://cdn.shopify.com/s/files/1/0267/0795/1690/products/S15-21AW3001_Dylan_Denim_Bleach_Jean_Bleached_Indigo-21281-Ahehe-34321.jpg?v=1657696827,1UAI,Union Apparel International Ltd.,66,66,66,118,118,118,107.272727,295,295,295,268.181818,75.40%,75.40%,MD,NULL,NULL,NULL,NULL,NULL,NULL
15728,15728,Ahehe,Ahehe,RTW,RTW,TEES,TEES,TEES,TEES,100%COTTON,100% COTTON,Product,Product,FG,Finished Goods,FG,Finished Goods,2022,2022,CORE,CORE,CORE,CORE,2022/51,2022/51,NULL,NULL,N,NO,LOGO LOVER,LOGO LOVER,CORE,CORE,MARKDOWN,MARKDOWN,YES,YES,BLACK,BLACK,N,NO,NULL,NULL,NULL,620459,CHINA,CURRENT,AP21_Core,10909,3583,1484,19AJ1013,Bianca Tee,19AJ1013 Bianca Tee,19AJ1013 Bianca Tee (BLACK/WHITE),Bianca Tee (BLACK/WHITE),19AJ1013 BLK WHT,BLK WHT,BLACK/WHITE,XL,XL,XXS - XXL,28003,9.35004E+12,20220406,4/6/2022,74,20220406,4/6/2022,74,20230809,8/9/2023,4,20220530,5/30/2022,66,20220530,5/30/2022,66,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://cdn.shopify.com/s/files/1/0267/0795/1690/products/S39-19AJ1013_Bianca_Tee_Black_White-21317-Ahehe-1805.jpg?v=1649301358,1HEW,HEWEN,24,24,24,87,87,87,79.090909,145,145,145,131.818182,81.80%,81.80%,MD,NULL,NULL,NULL,NULL,NULL,NULL
17378,17378,Buwahahahah,Buwahahahah,AA APPAREL,AA APPAREL,PANTERS,PANTERS,TRACKPANTERS,TRACKPANTERS,NULL,NULL,Product,Product,FG,Finished Goods,FG,Finished Goods,2022,2022,Q222,Q222,BuwahahahahAPR22,BuwahahahahAPR22,2022/41,2022/41,NULL,NULL,N,NO,NULL,NULL,Q222,Q222,MARKDOWN,MARKDOWN,YES,YES,NATURAL,NATURAL,N,NO,NULL,NULL,https://res.cloudinary.com/Ahehewholesaling/image/upload/v1655937491/107780-26995/222AA3069/1-2241.jpg,6104620011,CHINA,AGED (1-2 YEARS),AP21_Core,12237,3905,1578,222AA3069,CNTRST PIPING TRKPNTS 504,222AA3069 CNTRST PIPING TRKPNTS 504,222AA3069 CNTRST PIPING TRKPNTS 504 (BEIGE/LIGHT IVORY),CNTRST PIPING TRKPNTS 504 (BEIGE/LIGHT IVORY),222AA3069 BGE LTIVRY,BGE LTIVRY,BEIGE/LIGHT IVORY,4,4,Apr-18,9.35004E+12,,20220407,4/7/2022,74,20220407,4/7/2022,74,20230608,6/8/2023,13,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://cdn.shopify.com/s/files/1/0267/0795/1690/products/S16-222AA3069-BEIGE-LIGHT-IVORY-Fleece-Contrast-Piping-TrackPANTERS-504-22231-AheheBuwahahahah-D2-1812_frontshot.jpg?v=1648730244,1ACT,Active Apparel ,40.0694,40.07,40.07,87,87,87,79.090909,155,155,155,140.909091,71.60%,71.60%,MD,NULL,NULL,NULL,NULL,NULL,NULL
21122,21122,Ahehe,Ahehe,RTW,RTW,TEES,TEES,TEES,TEES,NULL,NULL,Product,Product,FG,Finished Goods,FG,Finished Goods,2022,2022,SU22,SU22,SEQUENCE22,SEQUENCE22,2022/34,2022/34,NULL,NULL,N,NO,LOGO LOVER,LOGO LOVER,SU22,SU22,MARKDOWN,MARKDOWN,YES,YES,WHITE,WHITE,N,NO,NULL,NULL,NULL,6109100006,INDIA,AGED (1-2 YEARS),AP21_Core,15154,4725,1905,22SU1539,Flow Logo Tee,22SU1539 Flow Logo Tee,22SU1539 Flow Logo Tee (WHITE/BLACK),Flow Logo Tee (WHITE/BLACK),22SU1539 WHT BLK,WHT BLK,WHITE/BLACK,L,L,XXS - XXL,9.35004E+12,,20220407,4/7/2022,74,20220407,4/7/2022,74,20230818,8/18/2023,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://cdn.shopify.com/s/files/1/0267/0795/1690/products/S35-FlowLogoTee-22SU1539-WHITE-BLACK-22036-Ahehe-19664_frontshot.jpg?v=1650409117,1TJS,Tj Sourcing And Trading Fzc,33.15,33.15,33.15,117,117,117,106.363636,195,195,195,177.272727,81.30%,81.30%,MD,NULL,NULL,NULL,NULL,NULL,NULL
2145,2145,Ahehe,Ahehe,RTW,RTW,SHORTS,SHORTS,SHORTS,SHORTS,NULL,NULL,Product,Product,FG,Finished Goods,FG,Finished Goods,2021,2021,RE21,RE21,SCENTOFSUMMER21,ScentofSummer21,2022/17,2022/17,NULL,NULL,N,NO,NULL,NULL,RE21,RE21,MARKDOWN,MARKDOWN,YES,YES,WHITE,WHITE,N,NO,NULL,NULL,NULL,62046900,CHINA,AGED (1-2 YEARS),AP21_Core,736,201,93,21RE3068,Byblos Tailrd Beltd Linen Shrt,21RE3068 Byblos Tailrd Beltd Linen Shrt,21RE3068 Byblos Tailrd Beltd Linen Shrt (IVORY),Byblos Tailrd Beltd Linen Shrt (IVORY),21RE3068 IVRY,IVRY,IVORY,8,8,Apr-18,9.35004E+12,,20220411,4/11/2022,73,20220411,4/11/2022,73,20230818,8/18/2023,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://cdn.shopify.com/s/files/1/0267/0795/1690/products/S31-21RE3068_ByblosTailoredBeltedLinenShort_Ivory-21830-Ahehe-54815_frontshot.jpg?v=1649073347,1WAM,"Wonder Apparel Manufacturer (Hangzhou) Co., Ltd",79.02,79.02,79.02,77,77,77,70,255,255,255,231.818182,65.90%,65.90%,MD,NULL,NULL,NULL,NULL,NULL,NULL
3813,3813,Ahehe,Ahehe,RTW,RTW,DRESSES,DRESSES,DRESSES,DRESSES,NULL,NULL,Product,Product,FG,Finished Goods,FG,Finished Goods,2020,2020,CR21,CR21,CRUISE21,CRUISE21,2021/26,2021/26,NULL,NULL,Y,YES,NULL,NULL,CR21,CR21,MARKDOWN,MARKDOWN,YES,YES,WHITE,WHITE,Y,YES,FLORAL,FLORAL,NULL,620442,CHINA,AGED (2+ YEARS),AP21_Core,2064,541,234,21CR5014,Charlotte Mini Dress,21CR5014 Charlotte Mini Dress,21CR5014 Charlotte Mini Dress (NAVY/VINE),Charlotte Mini Dress (NAVY/VINE),21CR5014 NVY VNE,NVY VNE,NAVY/VINE,6,6,Apr-18,25532,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://cdn.shopify.com/s/files/1/0267/0795/1690/products/CharlotteMiniDress.jpg?v=1623422239,1SUP,Supertex Intl Jiangyin Jiaxiang,114.8,114.8,114.8,380,380,380,345.454545,475,475,475,431.818182,73.40%,73.40%,MD,NULL,NULL,NULL,NULL,NULL,NULL
5184,5184,Ahehe,Ahehe,RTW,RTW,SKIRTS,SKIRTS,SKIRTS,SKIRTS,NULL,NULL,Product,Product,FG,Finished Goods,FG,Finished Goods,2021,2021,SS21,SS21,REIMAGINATION21,Reimagination21,2022/08,2022/08,NULL,NULL,Y,YES,NULL,NULL,SS21,SS21,MARKDOWN,MARKDOWN,YES,YES,BLUE,BLUE,Y,YES,ABSTRACT,ABSTRACT,NULL,6204590012,CHINA,AGED (1-2 YEARS),AP21_Core,16173,841,351,21SS4019,Revitalise Midi Skirt,21SS4019 Revitalise Midi Skirt,21SS4019 Revitalise Midi Skirt (PAINTERLY BLUE),Revitalise Midi Skirt (PAINTERLY BLUE),21SS4019 PNTRLY BLU,PNTRLY BLU,PAINTERLY BLUE,NULL,NULL,NULL,NULL,NULL,20220413,4/13/2022,73,20220413,4/13/2022,73,20230415,4/15/2023,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://cdn.shopify.com/s/files/1/0267/0795/1690/products/S65-21SS4019_RevitaliseMidiSkirt_PainterlyBlue-21593-Ahehe-45872_frontshot.jpg?v=1650409415,1SUP,Supertex Intl Jiangyin Jiaxiang,63.58,63.58,63.58,142,142,142,129.090909,355,355,355,322.727273,80.30%,80.30%,MD,NULL,NULL,NULL,NULL,NULL,NULL
10071,10071,Ahehe,Ahehe,RTW,RTW,JACKETS&COATS,JACKETS AND COATS,JACKETS,JACKETS,NULL,NULL,Product,Product,FG,Finished Goods,FG,Finished Goods,2020,2020,SS20,SS20,IMPERMANENCE20,IMPERMANENCE20,2021/09,2021/09,NULL,NULL,N,NO,NULL,NULL,SS20,SS20,MARKDOWN,MARKDOWN,YES,YES,NATURAL,NATURAL,N,NO,NULL,NULL,NULL,620439,CHINA,AGED (2+ YEARS),AP21_Core,6687,2176,918,20AJ2046,Consonance Cropped Jacket,20AJ2046 Consonance Cropped Jacket,20AJ2046 Consonance Cropped Jacket (STONE),Consonance Cropped Jacket (STONE),20AJ2046 STNE,STNE,STONE,12,12,Apr-18,23995,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://cdn.shopify.com/s/files/1/0267/0795/1690/products/S50-20AJ2046_Consonance_Crop_Jacket_Stone-20507-Ahehe-3924_b2b3da2d-ad59-4270-a218-f41caebb8cd9.jpg?v=1615951323,1SUP,Supertex Intl Jiangyin Jiaxiang,68.89,68.89,68.89,316,316,316,287.272727,395,395,395,359.090909,80.80%,80.80%,MD,NULL,NULL,NULL,NULL,NULL,NULL
11935,11935,Ahehe,Ahehe,RTW,RTW,PANTERS,PANTERS,PANTERS,PANTERS,NULL,NULL,Product,Product,FG,Finished Goods,FG,Finished Goods,2021,2021,AW21,AW21,EQUILIBRIUM21,EQUILIBRIUM21,2021/43,2021/43,NULL,NULL,N,NO,NULL,NULL,AW21,AW21,MARKDOWN,MARKDOWN,YES,YES,WHITE,WHITE,N,NO,NULL,NULL,NULL,420310,CHINA,AGED (2+ YEARS),AP21_Core,8015,2699,1130,21AW3004,Ryka Pant,21AW3004 Ryka Pant,21AW3004 Ryka Pant (IVORY),Ryka Pant (IVORY),21AW3004 IVRY,IVRY,IVORY,6,6,Apr-18,27109,,20220830,8/30/2022,53,20220830,8/30/2022,53,20230826,8/26/2023,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://cdn.shopify.com/s/files/1/0267/0795/1690/products/S39-21AW3004_Ryka_Pant_Ivory-20829-Ahehe-13201.jpg?v=1657696837,1TFS,The Fashion Source Pty Ltd,44.8,44.8,44.8,107,107,107,97.272727,355,355,355,322.727273,86.10%,86.10%,MD,NULL,NULL,NULL,NULL,NULL,NULL
13281,13281,Ahehe,Ahehe,RTW,RTW,SKIRTS,SKIRTS,MINI,MINI,100%COTTON,100% COTTON,Product,Product,FG,Finished Goods,FG,Finished Goods,2022,2022,SS22,SS22,PROVENANCE22,PROVENANCE22,2023/11,NULL,NULL,NULL,Y,YES,BODYER LOVER,BODYER LOVER,SS22,SS22,MARKDOWN,MARKDOWN,YES,YES,WHITE,WHITE,Y,YES,FLORAL,FLORAL,NULL,62044900,CHINA,CURRENT,AP21_Core,9011,3043,1266,22SS4200,Cassis Mini Skrt,22SS4200 Cassis Mini Skrt,22SS4200 Cassis Mini Skrt (LAVENDERS OF PROVENCE PRINT),Cassis Mini Skrt (LAVENDERS OF PROVENCE PRINT),22SS4200 LVNDPRVPRT,LVNDPRVPRT,LAVENDERS OF PROVENCE PRINT,6,6,Apr-18,9.35004E+12,,20220902,9/2/2022,53,20220902,9/2/2022,53,20230821,8/21/2023,2,20220928,9/28/2022,49,20220826,8/26/2022,54,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://cdn.shopify.com/s/files/1/0267/0795/1690/products/1_5946686d-d3f5-413c-8f59-17daf45dbb9a.jpg?v=1662451005,1YQL,Yq Lz International Trading,50.8333,50.83,50.83,118,118,118,107.272727,295,295,295,268.181818,81.00%,81.00%,MD,NULL,NULL,NULL,NULL,NULL,NULL
13546,13546,Ahehe,Ahehe,RTW,RTW,TOPS,TOPS,TOPS,TOPS,100%COTTON,100% COTTON,Product,Product,FG,Finished Goods,FG,Finished Goods,2021,2021,RE21,RE21,SCENTOFSUMMER21,ScentofSummer21,2022/14,2022/14,NULL,NULL,N,NO,NULL,NULL,RE21,RE21,MARKDOWN,MARKDOWN,YES,YES,GREEN,GREEN,N,NO,NULL,NULL,https://res.cloudinary.com/Ahehewholesaling/image/upload/v1655785775/107780-26995/21RE1192/LT LMN/1-2041.jpg,62114200,CHINA,AGED (1-2 YEARS),AP21_Core,9226,3093,1284,21RE1192,Medina Ruched Cropped Top,21RE1192 Medina Ruched Cropped Top,21RE1192 Medina Ruched Cropped Top (OLIVE GREEN),Medina Ruched Cropped Top (OLIVE GREEN),21RE1192 OLV GRN,OLV GRN,OLIVE GREEN,4,4,Apr-18,9.35004E+12,,20220406,4/6/2022,74,20220406,4/6/2022,74,20230901,9/1/2023,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://cdn.shopify.com/s/files/1/0267/0795/1690/products/S93-21RE1192_MedinaRuchedCroppedTop_Olive-21365-Ahehe-0466copy_frontshot.jpg?v=1649073357,1SUP,Supertex Intl Jiangyin Jiaxiang,36.1429,36.14,36.14,68,68,68,61.818182,225,225,225,204.545455,82.30%,82.30%,MD,0.7,USD,AUSTRALIA,CHINA,20220818,8/18/2022
21149,21149,Ahehe,Ahehe,RTW,RTW,TOPS,TOPS,TOPS,TOPS,NULL,NULL,Product,Product,FG,Finished Goods,FG,Finished Goods,2022,2022,SU22,SU22,SEQUENCE22,SEQUENCE22,2022/33,2022/33,NULL,NULL,N,NO,NULL,NULL,SU22,SU22,MARKDOWN,MARKDOWN,YES,YES,PURPLE,PURPLE,N,NO,NULL,NULL,NULL,6211430027,CHINA,AGED (1-2 YEARS),AP21_Core,15177,4729,1906,22SU1558,Myriad Puff Sleeve Cropped Top,22SU1558 Myriad Puff Sleeve Cropped Top,22SU1558 Myriad Puff Sleeve Cropped Top (LILAC),Myriad Puff Sleeve Cropped Top (LILAC),22SU1558 LLC,LLC,LILAC,6,6,Apr-18,9.35004E+12,,20220407,4/7/2022,74,20220407,4/7/2022,74,20230830,8/30/2023,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://cdn.shopify.com/s/files/1/0267/0795/1690/products/S22-MyriadPuffSleeveCroppedTop22SU1558-LILAC-22011-Ahehe-0729_frontshot.jpg?v=1650409129,1YQL,Yq Lz International Trading,55.57,55.57,55.57,173,173,173,157.272727,345,345,345,313.636364,82.30%,82.30%,MD,NULL,NULL,NULL,NULL,NULL,NULL
