Date_ID,Date_ID_Int,Date_Short,Fiscal_Year_SK,Fiscal_Year,Date_ID_LY,Date_ID_LLY,Fiscal_Half_SK,Fiscal_Half,Fiscal_Quarter_SK,Fiscal_Quarter,Fiscal_Month_SK,Fiscal_Month,Fiscal_Week_SK,Fiscal_Week_No,Fiscal_Week,Fiscal_Week_Year,Day_No_Of_Week,Day_Of_Week,Calendar_Year_SK,Calendar_Year,Calendar_Half_SK,Calendar_Half,Calendar_Quarter_SK,Calendar_Quarter,Calendar_Month_SK,Calendar_Month,Financial_Year_SK,Financial_Year,Financial_Quarter_SK,Financial_Quarter,Financial_Month_SK,Financial_Month,Fiscal_Month_No,Fiscal_Month_Name,Financial_Month_No,Financial_Month_Name,Fiscal_Week_End_Date_ID,Fiscal_Week_End_Date_Short,Yesterday__Week,Today__Week,Yesterday__Last_7_Days,Today__Last_7_Days,Yesterday__Next_7_Days,Today__Next_7_Days,Yesterday__Next_Week,Today__Next_Week,Last_Week__Last_8_Weeks,Last_Week__Last_13_Weeks,Last_Week__Last_26_Weeks,Last_Week__Last_52_Weeks,Last_Week__Last_104_Weeks,This_Week__Last_8_Weeks,This_Week__Last_13_Weeks,This_Week__Last_26_Weeks,This_Week__Last_52_Weeks,This_Week__Last_104_Weeks,This_Week__Last_Next_52_Weeks,This_Week__Next_104_Weeks,This_Week__Next_26_Weeks,This_Week__Next_52_Weeks,This_Week__Next_8_Weeks,This_Month__Last_Next_12_Months,This_Month__Last_Next_12_Calendar_Months,Last_Month__Last_12_Calendar_Months,This_Month__Last_12_Calendar_Months,Last_Month__Last_24_Calendar_Months,This_Month__Last_24_Calendar_Months,This_Month__Next_12_Calendar_Months,This_Month__Next_24_Calendar_Months,Last_Week__HTD,Last_Week__YTD,Last_Week__Full_Year,Last_Week__Last_Year,This_Week__Full_Year,This_Week__Last_Year,Last_Week__Full_Year_Last_Year,This_Week__Full_Year_Last_Year,Last_Month__Last_12_Months,This_Month__Last_12_Months,Last_Month__Last_24_Months,This_Month__Last_24_Months,This_Month__Next_12_Months,This_Month__Next_24_Months,Last_Month__Last_12_Financial_Months,This_Month__Last_12_Financial_Months,Last_Month__Last_24_Financial_Months,This_Month__Last_24_Financial_Months,Last_Month__Full_Financial_Year,This_Month__Full_Financial_Year,Fiscal_Year_SK_Filter,Fiscal_Year_Filter
20211125,20211125,11/25/2021,2022,2022,20201126,20191128,20221,Half 1 2022,20222,Qtr 2 2022,202206,Dec-21,202222,22,Week 22,Week 22 2022,4,Thursday,2021,2021,20212,Half 2 2021,20214,Q4 2021,202111,Nov-21,2022,2022,20222,Qtr 2 2022,202205,Nov-21,6,December,5,November,20211128,11/28/2021,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,Y,Y,N,N,2022,2022
20211126,20211126,11/26/2021,2022,2022,20201127,20191129,20221,Half 1 2022,20222,Qtr 2 2022,202206,Dec-21,202222,22,Week 22,Week 22 2022,5,Friday,2021,2021,20212,Half 2 2021,20214,Q4 2021,202111,Nov-21,2022,2022,20222,Qtr 2 2022,202205,Nov-21,6,December,5,November,20211128,11/28/2021,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,Y,Y,N,N,2022,2022
20211127,20211127,11/27/2021,2022,2022,20201128,20191130,20221,Half 1 2022,20222,Qtr 2 2022,202206,Dec-21,202222,22,Week 22,Week 22 2022,6,Saturday,2021,2021,20212,Half 2 2021,20214,Q4 2021,202111,Nov-21,2022,2022,20222,Qtr 2 2022,202205,Nov-21,6,December,5,November,20211128,11/28/2021,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,Y,Y,N,N,2022,2022
20211128,20211128,11/28/2021,2022,2022,20201129,20191201,20221,Half 1 2022,20222,Qtr 2 2022,202206,Dec-21,202222,22,Week 22,Week 22 2022,7,Sunday,2021,2021,20212,Half 2 2021,20214,Q4 2021,202111,Nov-21,2022,2022,20222,Qtr 2 2022,202205,Nov-21,6,December,5,November,20211128,11/28/2021,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,Y,Y,N,N,2022,2022
20211129,20211129,11/29/2021,2022,2022,20201130,20191202,20221,Half 1 2022,20222,Qtr 2 2022,202206,Dec-21,202223,23,Week 23,Week 23 2022,1,Monday,2021,2021,20212,Half 2 2021,20214,Q4 2021,202111,Nov-21,2022,2022,20222,Qtr 2 2022,202205,Nov-21,6,December,5,November,20211205,12/5/2021,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,Y,Y,N,N,2022,2022
20211130,20211130,11/30/2021,2022,2022,20201201,20191203,20221,Half 1 2022,20222,Qtr 2 2022,202206,Dec-21,202223,23,Week 23,Week 23 2022,2,Tuesday,2021,2021,20212,Half 2 2021,20214,Q4 2021,202111,Nov-21,2022,2022,20222,Qtr 2 2022,202205,Nov-21,6,December,5,November,20211205,12/5/2021,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,Y,Y,N,N,2022,2022
20211201,20211201,12/1/2021,2022,2022,20201202,20191204,20221,Half 1 2022,20222,Qtr 2 2022,202206,Dec-21,202223,23,Week 23,Week 23 2022,3,Wednesday,2021,2021,20212,Half 2 2021,20214,Q4 2021,202112,Dec-21,2022,2022,20222,Qtr 2 2022,202206,Dec-21,6,December,6,December,20211205,12/5/2021,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,Y,Y,N,N,2022,2022
20211202,20211202,12/2/2021,2022,2022,20201203,20191205,20221,Half 1 2022,20222,Qtr 2 2022,202206,Dec-21,202223,23,Week 23,Week 23 2022,4,Thursday,2021,2021,20212,Half 2 2021,20214,Q4 2021,202112,Dec-21,2022,2022,20222,Qtr 2 2022,202206,Dec-21,6,December,6,December,20211205,12/5/2021,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,Y,Y,N,N,2022,2022
20211203,20211203,12/3/2021,2022,2022,20201204,20191206,20221,Half 1 2022,20222,Qtr 2 2022,202206,Dec-21,202223,23,Week 23,Week 23 2022,5,Friday,2021,2021,20212,Half 2 2021,20214,Q4 2021,202112,Dec-21,2022,2022,20222,Qtr 2 2022,202206,Dec-21,6,December,6,December,20211205,12/5/2021,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,Y,Y,N,N,2022,2022
20211204,20211204,12/4/2021,2022,2022,20201205,20191207,20221,Half 1 2022,20222,Qtr 2 2022,202206,Dec-21,202223,23,Week 23,Week 23 2022,6,Saturday,2021,2021,20212,Half 2 2021,20214,Q4 2021,202112,Dec-21,2022,2022,20222,Qtr 2 2022,202206,Dec-21,6,December,6,December,20211205,12/5/2021,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,Y,Y,N,N,2022,2022
20211205,20211205,12/5/2021,2022,2022,20201206,20191208,20221,Half 1 2022,20222,Qtr 2 2022,202206,Dec-21,202223,23,Week 23,Week 23 2022,7,Sunday,2021,2021,20212,Half 2 2021,20214,Q4 2021,202112,Dec-21,2022,2022,20222,Qtr 2 2022,202206,Dec-21,6,December,6,December,20211205,12/5/2021,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,Y,Y,N,N,2022,2022
20211206,20211206,12/6/2021,2022,2022,20201207,20191209,20221,Half 1 2022,20222,Qtr 2 2022,202206,Dec-21,202224,24,Week 24,Week 24 2022,1,Monday,2021,2021,20212,Half 2 2021,20214,Q4 2021,202112,Dec-21,2022,2022,20222,Qtr 2 2022,202206,Dec-21,6,December,6,December,20211212,12/12/2021,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,Y,Y,N,N,2022,2022
20211207,20211207,12/7/2021,2022,2022,20201208,20191210,20221,Half 1 2022,20222,Qtr 2 2022,202206,Dec-21,202224,24,Week 24,Week 24 2022,2,Tuesday,2021,2021,20212,Half 2 2021,20214,Q4 2021,202112,Dec-21,2022,2022,20222,Qtr 2 2022,202206,Dec-21,6,December,6,December,20211212,12/12/2021,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,Y,Y,N,N,2022,2022
20211208,20211208,12/8/2021,2022,2022,20201209,20191211,20221,Half 1 2022,20222,Qtr 2 2022,202206,Dec-21,202224,24,Week 24,Week 24 2022,3,Wednesday,2021,2021,20212,Half 2 2021,20214,Q4 2021,202112,Dec-21,2022,2022,20222,Qtr 2 2022,202206,Dec-21,6,December,6,December,20211212,12/12/2021,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,Y,Y,N,N,2022,2022
20211209,20211209,12/9/2021,2022,2022,20201210,20191212,20221,Half 1 2022,20222,Qtr 2 2022,202206,Dec-21,202224,24,Week 24,Week 24 2022,4,Thursday,2021,2021,20212,Half 2 2021,20214,Q4 2021,202112,Dec-21,2022,2022,20222,Qtr 2 2022,202206,Dec-21,6,December,6,December,20211212,12/12/2021,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,Y,Y,N,N,2022,2022
20211210,20211210,12/10/2021,2022,2022,20201211,20191213,20221,Half 1 2022,20222,Qtr 2 2022,202206,Dec-21,202224,24,Week 24,Week 24 2022,5,Friday,2021,2021,20212,Half 2 2021,20214,Q4 2021,202112,Dec-21,2022,2022,20222,Qtr 2 2022,202206,Dec-21,6,December,6,December,20211212,12/12/2021,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,Y,Y,N,N,2022,2022
20211211,20211211,12/11/2021,2022,2022,20201212,20191214,20221,Half 1 2022,20222,Qtr 2 2022,202206,Dec-21,202224,24,Week 24,Week 24 2022,6,Saturday,2021,2021,20212,Half 2 2021,20214,Q4 2021,202112,Dec-21,2022,2022,20222,Qtr 2 2022,202206,Dec-21,6,December,6,December,20211212,12/12/2021,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,Y,Y,N,N,2022,2022
20211212,20211212,12/12/2021,2022,2022,20201213,20191215,20221,Half 1 2022,20222,Qtr 2 2022,202206,Dec-21,202224,24,Week 24,Week 24 2022,7,Sunday,2021,2021,20212,Half 2 2021,20214,Q4 2021,202112,Dec-21,2022,2022,20222,Qtr 2 2022,202206,Dec-21,6,December,6,December,20211212,12/12/2021,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,Y,Y,N,N,2022,2022
20211213,20211213,12/13/2021,2022,2022,20201214,20191216,20221,Half 1 2022,20222,Qtr 2 2022,202206,Dec-21,202225,25,Week 25,Week 25 2022,1,Monday,2021,2021,20212,Half 2 2021,20214,Q4 2021,202112,Dec-21,2022,2022,20222,Qtr 2 2022,202206,Dec-21,6,December,6,December,20211219,12/19/2021,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,Y,Y,N,N,2022,2022
20211214,20211214,12/14/2021,2022,2022,20201215,20191217,20221,Half 1 2022,20222,Qtr 2 2022,202206,Dec-21,202225,25,Week 25,Week 25 2022,2,Tuesday,2021,2021,20212,Half 2 2021,20214,Q4 2021,202112,Dec-21,2022,2022,20222,Qtr 2 2022,202206,Dec-21,6,December,6,December,20211219,12/19/2021,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,Y,Y,N,N,2022,2022
20211215,20211215,12/15/2021,2022,2022,20201216,20191218,20221,Half 1 2022,20222,Qtr 2 2022,202206,Dec-21,202225,25,Week 25,Week 25 2022,3,Wednesday,2021,2021,20212,Half 2 2021,20214,Q4 2021,202112,Dec-21,2022,2022,20222,Qtr 2 2022,202206,Dec-21,6,December,6,December,20211219,12/19/2021,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,Y,Y,N,N,2022,2022
20211216,20211216,12/16/2021,2022,2022,20201217,20191219,20221,Half 1 2022,20222,Qtr 2 2022,202206,Dec-21,202225,25,Week 25,Week 25 2022,4,Thursday,2021,2021,20212,Half 2 2021,20214,Q4 2021,202112,Dec-21,2022,2022,20222,Qtr 2 2022,202206,Dec-21,6,December,6,December,20211219,12/19/2021,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,Y,Y,N,N,2022,2022
20211217,20211217,12/17/2021,2022,2022,20201218,20191220,20221,Half 1 2022,20222,Qtr 2 2022,202206,Dec-21,202225,25,Week 25,Week 25 2022,5,Friday,2021,2021,20212,Half 2 2021,20214,Q4 2021,202112,Dec-21,2022,2022,20222,Qtr 2 2022,202206,Dec-21,6,December,6,December,20211219,12/19/2021,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,Y,Y,N,N,2022,2022
20211218,20211218,12/18/2021,2022,2022,20201219,20191221,20221,Half 1 2022,20222,Qtr 2 2022,202206,Dec-21,202225,25,Week 25,Week 25 2022,6,Saturday,2021,2021,20212,Half 2 2021,20214,Q4 2021,202112,Dec-21,2022,2022,20222,Qtr 2 2022,202206,Dec-21,6,December,6,December,20211219,12/19/2021,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,Y,Y,N,N,2022,2022
20211219,20211219,12/19/2021,2022,2022,20201220,20191222,20221,Half 1 2022,20222,Qtr 2 2022,202206,Dec-21,202225,25,Week 25,Week 25 2022,7,Sunday,2021,2021,20212,Half 2 2021,20214,Q4 2021,202112,Dec-21,2022,2022,20222,Qtr 2 2022,202206,Dec-21,6,December,6,December,20211219,12/19/2021,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,Y,Y,N,N,2022,2022
20211220,20211220,12/20/2021,2022,2022,20201221,20191223,20221,Half 1 2022,20222,Qtr 2 2022,202206,Dec-21,202226,26,Week 26,Week 26 2022,1,Monday,2021,2021,20212,Half 2 2021,20214,Q4 2021,202112,Dec-21,2022,2022,20222,Qtr 2 2022,202206,Dec-21,6,December,6,December,20211226,12/26/2021,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,Y,Y,N,N,2022,2022
20211221,20211221,12/21/2021,2022,2022,20201222,20191224,20221,Half 1 2022,20222,Qtr 2 2022,202206,Dec-21,202226,26,Week 26,Week 26 2022,2,Tuesday,2021,2021,20212,Half 2 2021,20214,Q4 2021,202112,Dec-21,2022,2022,20222,Qtr 2 2022,202206,Dec-21,6,December,6,December,20211226,12/26/2021,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,Y,Y,N,N,2022,2022
20211222,20211222,12/22/2021,2022,2022,20201223,20191225,20221,Half 1 2022,20222,Qtr 2 2022,202206,Dec-21,202226,26,Week 26,Week 26 2022,3,Wednesday,2021,2021,20212,Half 2 2021,20214,Q4 2021,202112,Dec-21,2022,2022,20222,Qtr 2 2022,202206,Dec-21,6,December,6,December,20211226,12/26/2021,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,Y,Y,N,N,2022,2022
20211223,20211223,12/23/2021,2022,2022,20201224,20191226,20221,Half 1 2022,20222,Qtr 2 2022,202206,Dec-21,202226,26,Week 26,Week 26 2022,4,Thursday,2021,2021,20212,Half 2 2021,20214,Q4 2021,202112,Dec-21,2022,2022,20222,Qtr 2 2022,202206,Dec-21,6,December,6,December,20211226,12/26/2021,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,Y,Y,N,N,2022,2022
20211224,20211224,12/24/2021,2022,2022,20201225,20191227,20221,Half 1 2022,20222,Qtr 2 2022,202206,Dec-21,202226,26,Week 26,Week 26 2022,5,Friday,2021,2021,20212,Half 2 2021,20214,Q4 2021,202112,Dec-21,2022,2022,20222,Qtr 2 2022,202206,Dec-21,6,December,6,December,20211226,12/26/2021,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,Y,Y,N,N,2022,2022
20211225,20211225,12/25/2021,2022,2022,20201226,20191228,20221,Half 1 2022,20222,Qtr 2 2022,202206,Dec-21,202226,26,Week 26,Week 26 2022,6,Saturday,2021,2021,20212,Half 2 2021,20214,Q4 2021,202112,Dec-21,2022,2022,20222,Qtr 2 2022,202206,Dec-21,6,December,6,December,20211226,12/26/2021,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,Y,Y,N,N,2022,2022
20211226,20211226,12/26/2021,2022,2022,20201227,20191229,20221,Half 1 2022,20222,Qtr 2 2022,202206,Dec-21,202226,26,Week 26,Week 26 2022,7,Sunday,2021,2021,20212,Half 2 2021,20214,Q4 2021,202112,Dec-21,2022,2022,20222,Qtr 2 2022,202206,Dec-21,6,December,6,December,20211226,12/26/2021,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,Y,Y,N,N,2022,2022
20211227,20211227,12/27/2021,2022,2022,20201228,20191230,20222,Half 2 2022,20223,Qtr 3 2022,202207,Jan-22,202227,27,Week 27,Week 27 2022,1,Monday,2021,2021,20212,Half 2 2021,20214,Q4 2021,202112,Dec-21,2022,2022,20222,Qtr 2 2022,202206,Dec-21,7,January,6,December,20220102,1/2/2022,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,Y,Y,N,N,2022,2022
20211228,20211228,12/28/2021,2022,2022,20201229,20191231,20222,Half 2 2022,20223,Qtr 3 2022,202207,Jan-22,202227,27,Week 27,Week 27 2022,2,Tuesday,2021,2021,20212,Half 2 2021,20214,Q4 2021,202112,Dec-21,2022,2022,20222,Qtr 2 2022,202206,Dec-21,7,January,6,December,20220102,1/2/2022,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,Y,Y,N,N,2022,2022
20211229,20211229,12/29/2021,2022,2022,20201230,20200101,20222,Half 2 2022,20223,Qtr 3 2022,202207,Jan-22,202227,27,Week 27,Week 27 2022,3,Wednesday,2021,2021,20212,Half 2 2021,20214,Q4 2021,202112,Dec-21,2022,2022,20222,Qtr 2 2022,202206,Dec-21,7,January,6,December,20220102,1/2/2022,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,Y,Y,N,N,2022,2022
20211230,20211230,12/30/2021,2022,2022,20201231,20200102,20222,Half 2 2022,20223,Qtr 3 2022,202207,Jan-22,202227,27,Week 27,Week 27 2022,4,Thursday,2021,2021,20212,Half 2 2021,20214,Q4 2021,202112,Dec-21,2022,2022,20222,Qtr 2 2022,202206,Dec-21,7,January,6,December,20220102,1/2/2022,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,Y,Y,N,N,2022,2022
20211231,20211231,12/31/2021,2022,2022,20210101,20200103,20222,Half 2 2022,20223,Qtr 3 2022,202207,Jan-22,202227,27,Week 27,Week 27 2022,5,Friday,2021,2021,20212,Half 2 2021,20214,Q4 2021,202112,Dec-21,2022,2022,20222,Qtr 2 2022,202206,Dec-21,7,January,6,December,20220102,1/2/2022,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,Y,Y,N,N,2022,2022
20220101,20220101,1/1/2022,2022,2022,20210102,20200104,20222,Half 2 2022,20223,Qtr 3 2022,202207,Jan-22,202227,27,Week 27,Week 27 2022,6,Saturday,2022,2022,20221,Half 1 2022,20221,Q1 2022,202201,Jan-22,2022,2022,20223,Qtr 3 2022,202207,Jan-22,7,January,7,January,20220102,1/2/2022,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,Y,Y,N,N,2022,2022
20220102,20220102,1/2/2022,2022,2022,20210103,20200105,20222,Half 2 2022,20223,Qtr 3 2022,202207,Jan-22,202227,27,Week 27,Week 27 2022,7,Sunday,2022,2022,20221,Half 1 2022,20221,Q1 2022,202201,Jan-22,2022,2022,20223,Qtr 3 2022,202207,Jan-22,7,January,7,January,20220102,1/2/2022,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,Y,Y,N,N,2022,2022
20220103,20220103,1/3/2022,2022,2022,20210104,20200106,20222,Half 2 2022,20223,Qtr 3 2022,202207,Jan-22,202228,28,Week 28,Week 28 2022,1,Monday,2022,2022,20221,Half 1 2022,20221,Q1 2022,202201,Jan-22,2022,2022,20223,Qtr 3 2022,202207,Jan-22,7,January,7,January,20220109,1/9/2022,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,Y,Y,N,N,2022,2022
20220104,20220104,1/4/2022,2022,2022,20210105,20200107,20222,Half 2 2022,20223,Qtr 3 2022,202207,Jan-22,202228,28,Week 28,Week 28 2022,2,Tuesday,2022,2022,20221,Half 1 2022,20221,Q1 2022,202201,Jan-22,2022,2022,20223,Qtr 3 2022,202207,Jan-22,7,January,7,January,20220109,1/9/2022,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,Y,Y,N,N,2022,2022
20220105,20220105,1/5/2022,2022,2022,20210106,20200108,20222,Half 2 2022,20223,Qtr 3 2022,202207,Jan-22,202228,28,Week 28,Week 28 2022,3,Wednesday,2022,2022,20221,Half 1 2022,20221,Q1 2022,202201,Jan-22,2022,2022,20223,Qtr 3 2022,202207,Jan-22,7,January,7,January,20220109,1/9/2022,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,Y,Y,N,N,2022,2022
20220106,20220106,1/6/2022,2022,2022,20210107,20200109,20222,Half 2 2022,20223,Qtr 3 2022,202207,Jan-22,202228,28,Week 28,Week 28 2022,4,Thursday,2022,2022,20221,Half 1 2022,20221,Q1 2022,202201,Jan-22,2022,2022,20223,Qtr 3 2022,202207,Jan-22,7,January,7,January,20220109,1/9/2022,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,Y,Y,N,N,2022,2022
20220107,20220107,1/7/2022,2022,2022,20210108,20200110,20222,Half 2 2022,20223,Qtr 3 2022,202207,Jan-22,202228,28,Week 28,Week 28 2022,5,Friday,2022,2022,20221,Half 1 2022,20221,Q1 2022,202201,Jan-22,2022,2022,20223,Qtr 3 2022,202207,Jan-22,7,January,7,January,20220109,1/9/2022,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,Y,Y,N,N,2022,2022
